order_id,client_id,order_date,order_time,menu_item_id,quantity,discount (%),total_price ($)
902250,1207,2022-04-04,13:15:00,114,2,0,29.98
902250,1207,2022-04-04,13:15:00,119,1,0,4.99
902251,1055,2022-04-04,13:15:00,131,2,0,25.98
902251,1055,2022-04-04,13:15:00,109,1,5,3.79
902251,1055,2022-04-04,13:15:00,136,3,0,10.5
902252,1284,2022-04-04,13:16:00,107,2,0,23.0
902252,1284,2022-04-04,13:16:00,114,1,0,14.99
902252,1284,2022-04-04,13:16:00,122,3,0,8.97
902253,1787,2022-04-04,13:16:00,132,1,0,13.99
902253,1787,2022-04-04,13:16:00,111,2,0,13.98
902253,1787,2022-04-04,13:16:00,120,2,0,9.98
902254,1784,2022-04-04,13:16:00,140,3,0,8.97
902255,1780,2022-04-04,13:16:00,105,1,0,14.99
902255,1780,2022-04-04,13:16:00,109,2,0,7.98
902255,1780,2022-04-04,13:16:00,122,2,0,5.98
902256,1213,2022-04-04,13:17:00,140,2,0,5.98
902257,1682,2022-04-04,13:20:00,134,1,0,13.5
902257,1682,2022-04-04,13:20:00,121,1,0,2.99
902258,1428,2022-04-04,13:21:00,102,2,10,24.3
902258,1428,2022-04-04,13:21:00,140,3,0,8.97
902259,1905,2022-04-04,13:24:00,107,1,0,11.5
902259,1905,2022-04-04,13:24:00,109,2,0,7.98
902259,1905,2022-04-04,13:24:00,137,1,0,4.5
902260,1414,2022-04-04,13:24:00,102,2,0,27.0
902260,1414,2022-04-04,13:24:00,113,2,0,17.98
902260,1414,2022-04-04,13:24:00,141,3,0,8.97
902261,1204,2022-04-04,13:25:00,104,2,0,25.0
902261,1204,2022-04-04,13:25:00,112,3,0,35.97
902261,1204,2022-04-04,13:25:00,141,2,0,5.98
902262,1145,2022-04-04,13:25:00,106,2,15,18.68
902262,1145,2022-04-04,13:25:00,109,1,0,3.99
902262,1145,2022-04-04,13:25:00,139,3,0,11.97
902263,1889,2022-04-04,13:25:00,109,3,0,11.97
902264,1235,2022-04-04,13:26:00,103,1,0,12.99
902264,1235,2022-04-04,13:26:00,112,1,0,11.99
902264,1235,2022-04-04,13:26:00,117,1,0,6.99
902265,1851,2022-04-04,13:26:00,114,1,0,14.99
902266,1585,2022-04-04,13:27:00,140,1,10,2.69
902267,1847,2022-04-04,13:28:00,103,1,10,11.69
902267,1847,2022-04-04,13:28:00,111,3,0,20.97
902267,1847,2022-04-04,13:28:00,117,1,0,6.99
902268,1242,2022-04-04,13:28:00,140,3,0,8.97
902269,1290,2022-04-04,13:28:00,137,3,0,13.5
902270,1928,2022-04-04,13:28:00,111,2,0,13.98
902271,1483,2022-04-04,13:28:00,131,2,0,25.98
902271,1483,2022-04-04,13:28:00,111,3,0,20.97
902271,1483,2022-04-04,13:28:00,122,3,0,8.97
902272,1733,2022-04-04,13:29:00,133,2,0,29.0
902272,1733,2022-04-04,13:29:00,112,1,0,11.99
902272,1733,2022-04-04,13:29:00,118,3,0,22.5
902273,1115,2022-04-04,13:29:00,135,3,0,44.97
902273,1115,2022-04-04,13:29:00,114,2,0,29.98
902273,1115,2022-04-04,13:29:00,119,2,0,9.98
902274,1365,2022-04-04,13:29:00,105,2,0,29.98
902274,1365,2022-04-04,13:29:00,139,2,0,7.98
902275,1440,2022-04-04,13:29:00,114,1,0,14.99
902276,1472,2022-04-04,13:30:00,140,2,10,5.38
902277,1886,2022-04-04,13:31:00,134,3,0,40.5
902277,1886,2022-04-04,13:31:00,138,1,0,4.99
902278,1716,2022-04-04,13:31:00,107,3,0,34.5
902278,1716,2022-04-04,13:31:00,119,1,0,4.99
902279,1558,2022-04-04,13:33:00,107,1,0,11.5
902279,1558,2022-04-04,13:33:00,110,3,0,17.97
902279,1558,2022-04-04,13:33:00,137,2,0,9.0
902280,1122,2022-04-04,13:33:00,133,3,10,39.15
902280,1122,2022-04-04,13:33:00,109,3,0,11.97
902280,1122,2022-04-04,13:33:00,138,1,0,4.99
902281,1746,2022-04-04,13:34:00,134,2,0,27.0
902281,1746,2022-04-04,13:34:00,136,1,0,3.5
902282,1184,2022-04-04,13:35:00,136,2,0,7.0
902283,1442,2022-04-04,13:35:00,134,1,0,13.5
902283,1442,2022-04-04,13:35:00,114,1,0,14.99
902283,1442,2022-04-04,13:35:00,121,2,0,5.98
902284,1305,2022-04-04,13:36:00,122,1,0,2.99
902285,1196,2022-04-04,13:36:00,107,1,0,11.5
902285,1196,2022-04-04,13:36:00,110,1,0,5.99
902285,1196,2022-04-04,13:36:00,141,2,0,5.98
902286,1782,2022-04-04,13:39:00,102,2,0,27.0
902286,1782,2022-04-04,13:39:00,119,3,0,14.97
902287,1874,2022-04-04,13:39:00,134,3,0,40.5
902287,1874,2022-04-04,13:39:00,141,3,0,8.97
902288,1780,2022-04-04,13:40:00,110,1,0,5.99
902289,1665,2022-04-04,13:40:00,134,3,0,40.5
902289,1665,2022-04-04,13:40:00,118,2,0,15.0
902290,1719,2022-04-04,13:41:00,140,2,5,5.68
902291,1122,2022-04-04,13:41:00,114,2,0,29.98
902292,1846,2022-04-04,13:42:00,134,3,0,40.5
902292,1846,2022-04-04,13:42:00,109,3,0,11.97
902292,1846,2022-04-04,13:42:00,117,2,0,13.98
902293,1100,2022-04-04,13:42:00,131,3,0,38.97
902293,1100,2022-04-04,13:42:00,110,3,0,17.97
902293,1100,2022-04-04,13:42:00,136,1,0,3.5
902294,1612,2022-04-04,13:45:00,106,3,0,32.97
902294,1612,2022-04-04,13:45:00,112,2,0,23.98
902294,1612,2022-04-04,13:45:00,139,2,0,7.98
902295,1700,2022-04-04,13:46:00,135,2,0,29.98
902295,1700,2022-04-04,13:46:00,114,1,0,14.99
902295,1700,2022-04-04,13:46:00,141,3,5,8.52
902296,1195,2022-04-04,13:46:00,104,2,0,25.0
902296,1195,2022-04-04,13:46:00,111,1,0,6.99
902296,1195,2022-04-04,13:46:00,122,1,0,2.99
902297,1824,2022-04-04,13:48:00,108,3,0,38.97
902297,1824,2022-04-04,13:48:00,113,2,5,17.08
902297,1824,2022-04-04,13:48:00,118,3,0,22.5
902298,1739,2022-04-04,13:49:00,137,1,15,3.82
902299,1230,2022-04-04,13:50:00,109,2,0,7.98
902300,1219,2022-04-04,13:51:00,132,2,0,27.98
902300,1219,2022-04-04,13:51:00,110,3,0,17.97
902300,1219,2022-04-04,13:51:00,120,3,15,12.72
902301,1505,2022-04-04,13:51:00,110,1,0,5.99
902302,1446,2022-04-04,13:52:00,106,2,0,21.98
902302,1446,2022-04-04,13:52:00,110,1,0,5.99
902302,1446,2022-04-04,13:52:00,139,3,0,11.97
902303,1710,2022-04-04,13:53:00,111,2,15,11.88
902304,1590,2022-04-04,13:53:00,106,3,0,32.97
902304,1590,2022-04-04,13:53:00,109,3,5,11.37
902304,1590,2022-04-04,13:53:00,138,3,0,14.97
902305,1445,2022-04-04,13:55:00,141,2,0,5.98
902306,1145,2022-04-04,13:57:00,101,3,5,34.17
902306,1145,2022-04-04,13:57:00,112,3,0,35.97
902306,1145,2022-04-04,13:57:00,118,2,0,15.0
902307,1202,2022-04-04,13:58:00,112,2,0,23.98
902308,1933,2022-04-04,13:58:00,134,3,15,34.42
902308,1933,2022-04-04,13:58:00,120,3,0,14.97
902309,1268,2022-04-04,13:58:00,140,1,0,2.99
902310,1022,2022-04-04,13:58:00,108,1,0,12.99
902310,1022,2022-04-04,13:58:00,112,3,0,35.97
902310,1022,2022-04-04,13:58:00,138,3,0,14.97
902311,1873,2022-04-04,13:58:00,108,1,0,12.99
902311,1873,2022-04-04,13:58:00,112,3,0,35.97
902311,1873,2022-04-04,13:58:00,139,1,0,3.99
902312,1796,2022-04-04,13:59:00,122,3,0,8.97
902313,1743,2022-04-04,13:59:00,104,1,0,12.5
902313,1743,2022-04-04,13:59:00,111,1,0,6.99
902313,1743,2022-04-04,13:59:00,119,1,0,4.99
902314,1756,2022-04-04,14:04:00,113,2,0,17.98
902315,1580,2022-04-04,14:06:00,132,1,0,13.99
902315,1580,2022-04-04,14:06:00,137,1,10,4.05
902316,1532,2022-04-04,14:11:00,131,3,10,35.07
902316,1532,2022-04-04,14:11:00,138,1,0,4.99
902317,1953,2022-04-04,14:15:00,106,2,0,21.98
902317,1953,2022-04-04,14:15:00,111,3,0,20.97
902317,1953,2022-04-04,14:15:00,122,3,0,8.97
902318,1204,2022-04-04,14:16:00,108,2,0,25.98
902318,1204,2022-04-04,14:16:00,139,1,0,3.99
902319,1378,2022-04-04,14:23:00,101,1,0,11.99
902319,1378,2022-04-04,14:23:00,112,2,0,23.98
902319,1378,2022-04-04,14:23:00,118,1,0,7.5
902320,1690,2022-04-04,14:25:00,133,2,0,29.0
902320,1690,2022-04-04,14:25:00,114,2,5,28.48
902320,1690,2022-04-04,14:25:00,121,2,0,5.98
902321,1009,2022-04-04,14:25:00,134,1,0,13.5
902321,1009,2022-04-04,14:25:00,112,3,0,35.97
902321,1009,2022-04-04,14:25:00,122,1,0,2.99
902322,1412,2022-04-04,14:28:00,108,3,0,38.97
902322,1412,2022-04-04,14:28:00,109,1,0,3.99
902322,1412,2022-04-04,14:28:00,119,2,0,9.98
902323,1289,2022-04-04,14:29:00,137,3,0,13.5
902324,1707,2022-04-04,14:30:00,103,2,0,25.98
902324,1707,2022-04-04,14:30:00,109,3,15,10.17
902324,1707,2022-04-04,14:30:00,139,1,0,3.99
902325,1024,2022-04-04,14:32:00,108,1,0,12.99
902325,1024,2022-04-04,14:32:00,138,1,0,4.99
902326,1797,2022-04-04,14:36:00,137,1,0,4.5
902327,1514,2022-04-04,14:37:00,110,3,10,16.17
902328,1354,2022-04-04,14:40:00,104,2,5,23.75
902328,1354,2022-04-04,14:40:00,109,3,0,11.97
902328,1354,2022-04-04,14:40:00,120,1,0,4.99
902329,1561,2022-04-04,14:41:00,117,1,0,6.99
902330,1002,2022-04-04,14:42:00,133,2,0,29.0
902330,1002,2022-04-04,14:42:00,114,3,0,44.97
902330,1002,2022-04-04,14:42:00,141,1,0,2.99
902331,1008,2022-04-04,14:43:00,132,3,0,41.97
902331,1008,2022-04-04,14:43:00,111,2,0,13.98
902331,1008,2022-04-04,14:43:00,140,2,0,5.98
902332,1007,2022-04-04,14:46:00,102,3,0,40.5
902332,1007,2022-04-04,14:46:00,141,3,0,8.97
902333,1680,2022-04-04,14:50:00,106,2,0,21.98
902333,1680,2022-04-04,14:50:00,137,2,5,8.55
902334,1514,2022-04-04,14:51:00,132,1,0,13.99
902334,1514,2022-04-04,14:51:00,113,2,0,17.98
902334,1514,2022-04-04,14:51:00,120,3,0,14.97
902335,1691,2022-04-04,14:52:00,106,1,0,10.99
902335,1691,2022-04-04,14:52:00,112,2,0,23.98
902335,1691,2022-04-04,14:52:00,117,2,0,13.98
902336,1631,2022-04-04,14:52:00,103,1,0,12.99
902336,1631,2022-04-04,14:52:00,110,1,0,5.99
902336,1631,2022-04-04,14:52:00,121,2,0,5.98
902337,1339,2022-04-04,14:52:00,135,1,0,14.99
902337,1339,2022-04-04,14:52:00,114,3,0,44.97
902337,1339,2022-04-04,14:52:00,136,1,0,3.5
902338,1147,2022-04-04,14:53:00,135,1,0,14.99
902338,1147,2022-04-04,14:53:00,112,2,0,23.98
902338,1147,2022-04-04,14:53:00,122,2,0,5.98
902339,1693,2022-04-04,14:53:00,105,3,0,44.97
902339,1693,2022-04-04,14:53:00,110,3,0,17.97
902339,1693,2022-04-04,14:53:00,117,3,10,18.87
902340,1471,2022-04-04,14:58:00,103,3,0,38.97
902340,1471,2022-04-04,14:58:00,110,1,0,5.99
902340,1471,2022-04-04,14:58:00,137,2,0,9.0
902341,1504,2022-04-04,15:05:00,138,3,0,14.97
902342,1130,2022-04-04,15:09:00,103,2,0,25.98
902342,1130,2022-04-04,15:09:00,112,2,0,23.98
902342,1130,2022-04-04,15:09:00,139,2,0,7.98
902343,1155,2022-04-04,15:09:00,106,3,5,31.32
902343,1155,2022-04-04,15:09:00,117,2,0,13.98
902344,1424,2022-04-04,15:10:00,131,1,0,12.99
902344,1424,2022-04-04,15:10:00,114,3,0,44.97
902344,1424,2022-04-04,15:10:00,140,3,0,8.97
902345,1145,2022-04-04,15:15:00,122,2,15,5.08
902346,1145,2022-04-04,15:26:00,114,3,0,44.97
902347,1489,2022-04-04,15:28:00,134,3,15,34.42
902347,1489,2022-04-04,15:28:00,110,1,0,5.99
902347,1489,2022-04-04,15:28:00,118,1,15,6.38
902348,1798,2022-04-04,15:36:00,135,3,0,44.97
902348,1798,2022-04-04,15:36:00,112,3,0,35.97
902348,1798,2022-04-04,15:36:00,120,2,5,9.48
902349,1200,2022-04-04,15:38:00,105,2,0,29.98
902349,1200,2022-04-04,15:38:00,114,1,0,14.99
902349,1200,2022-04-04,15:38:00,121,1,10,2.69
902350,1692,2022-04-04,15:40:00,101,3,0,35.97
902350,1692,2022-04-04,15:40:00,122,2,0,5.98
902351,1678,2022-04-04,15:43:00,105,1,0,14.99
902351,1678,2022-04-04,15:43:00,113,3,0,26.97
902351,1678,2022-04-04,15:43:00,139,1,5,3.79
902352,1461,2022-04-04,15:44:00,135,1,0,14.99
902352,1461,2022-04-04,15:44:00,114,2,0,29.98
902352,1461,2022-04-04,15:44:00,137,1,0,4.5
902353,1178,2022-04-04,15:48:00,101,2,0,23.98
902353,1178,2022-04-04,15:48:00,110,3,0,17.97
902353,1178,2022-04-04,15:48:00,137,1,0,4.5
902354,1771,2022-04-04,15:50:00,133,2,0,29.0
902354,1771,2022-04-04,15:50:00,112,3,0,35.97
902354,1771,2022-04-04,15:50:00,120,2,0,9.98
902355,1005,2022-04-04,15:50:00,118,2,0,15.0
902356,1977,2022-04-04,15:50:00,106,3,0,32.97
902356,1977,2022-04-04,15:50:00,113,3,0,26.97
902356,1977,2022-04-04,15:50:00,117,3,0,20.97
902357,1865,2022-04-04,15:52:00,134,3,0,40.5
902357,1865,2022-04-04,15:52:00,109,2,0,7.98
902357,1865,2022-04-04,15:52:00,141,3,0,8.97
902358,1638,2022-04-04,15:52:00,120,2,0,9.98
902359,1917,2022-04-04,15:53:00,120,1,0,4.99
902360,1768,2022-04-04,15:58:00,108,1,0,12.99
902360,1768,2022-04-04,15:58:00,109,2,0,7.98
902360,1768,2022-04-04,15:58:00,119,2,5,9.48
902361,1288,2022-04-04,16:02:00,105,1,15,12.74
902361,1288,2022-04-04,16:02:00,109,2,5,7.58
902361,1288,2022-04-04,16:02:00,140,3,10,8.07
902362,1471,2022-04-04,16:06:00,112,1,0,11.99
902363,1984,2022-04-04,16:07:00,120,1,0,4.99
902364,1348,2022-04-04,16:15:00,122,3,0,8.97
902365,1947,2022-04-04,16:34:00,120,1,0,4.99
902366,1449,2022-04-04,16:37:00,108,2,5,24.68
902366,1449,2022-04-04,16:37:00,112,1,0,11.99
902366,1449,2022-04-04,16:37:00,117,1,0,6.99
902367,1191,2022-04-04,16:39:00,132,1,0,13.99
902367,1191,2022-04-04,16:39:00,113,3,0,26.97
902367,1191,2022-04-04,16:39:00,118,2,0,15.0
902368,1549,2022-04-04,16:41:00,131,3,0,38.97
902368,1549,2022-04-04,16:41:00,121,1,0,2.99
902369,1496,2022-04-04,16:51:00,131,3,0,38.97
902369,1496,2022-04-04,16:51:00,138,1,10,4.49
902370,1852,2022-04-04,16:51:00,101,1,15,10.19
902370,1852,2022-04-04,16:51:00,137,3,0,13.5
902371,1879,2022-04-04,16:51:00,111,1,0,6.99
902372,1652,2022-04-04,16:54:00,103,3,0,38.97
902372,1652,2022-04-04,16:54:00,137,2,0,9.0
902373,1064,2022-04-04,16:59:00,106,2,0,21.98
902373,1064,2022-04-04,16:59:00,113,3,0,26.97
902373,1064,2022-04-04,16:59:00,139,2,0,7.98
902374,1038,2022-04-04,16:59:00,106,2,0,21.98
902374,1038,2022-04-04,16:59:00,121,1,0,2.99
902375,1231,2022-04-04,17:01:00,102,1,10,12.15
902375,1231,2022-04-04,17:01:00,121,3,0,8.97
902376,1602,2022-04-04,17:07:00,136,2,15,5.95
902377,1146,2022-04-04,17:08:00,113,3,0,26.97
902378,1713,2022-04-04,17:14:00,132,3,0,41.97
902378,1713,2022-04-04,17:14:00,112,3,0,35.97
902378,1713,2022-04-04,17:14:00,122,2,15,5.08
902379,1144,2022-04-04,17:22:00,135,3,0,44.97
902379,1144,2022-04-04,17:22:00,114,1,0,14.99
902379,1144,2022-04-04,17:22:00,136,1,0,3.5
902380,1819,2022-04-04,17:24:00,101,2,0,23.98
902380,1819,2022-04-04,17:24:00,137,3,15,11.48
902381,1925,2022-04-04,17:30:00,141,1,0,2.99
902382,1129,2022-04-04,17:32:00,141,2,0,5.98
902383,1499,2022-04-04,17:34:00,102,1,0,13.5
902383,1499,2022-04-04,17:34:00,109,2,0,7.98
902383,1499,2022-04-04,17:34:00,118,2,0,15.0
902384,1930,2022-04-04,17:42:00,132,3,0,41.97
902384,1930,2022-04-04,17:42:00,112,2,0,23.98
902384,1930,2022-04-04,17:42:00,139,1,15,3.39
902385,1744,2022-04-04,17:42:00,108,3,0,38.97
902385,1744,2022-04-04,17:42:00,111,1,0,6.99
902385,1744,2022-04-04,17:42:00,139,1,0,3.99
902386,1424,2022-04-04,17:43:00,101,2,0,23.98
902386,1424,2022-04-04,17:43:00,109,1,0,3.99
902386,1424,2022-04-04,17:43:00,141,3,0,8.97
902387,1011,2022-04-04,17:45:00,103,1,0,12.99
902387,1011,2022-04-04,17:45:00,110,2,0,11.98
902387,1011,2022-04-04,17:45:00,122,3,0,8.97
902388,1635,2022-04-04,17:45:00,108,2,0,25.98
902388,1635,2022-04-04,17:45:00,113,2,0,17.98
902388,1635,2022-04-04,17:45:00,141,1,5,2.84
902389,1034,2022-04-04,17:45:00,103,1,10,11.69
902389,1034,2022-04-04,17:45:00,141,2,0,5.98
902390,1979,2022-04-04,17:50:00,132,3,0,41.97
902390,1979,2022-04-04,17:50:00,110,2,0,11.98
902390,1979,2022-04-04,17:50:00,139,3,0,11.97
902391,1108,2022-04-04,17:55:00,122,3,5,8.52
902392,1923,2022-04-04,17:58:00,135,1,0,14.99
902392,1923,2022-04-04,17:58:00,113,1,0,8.99
902392,1923,2022-04-04,17:58:00,137,1,0,4.5
902393,1694,2022-04-04,18:01:00,133,3,15,36.98
902393,1694,2022-04-04,18:01:00,110,2,0,11.98
902393,1694,2022-04-04,18:01:00,141,1,0,2.99
902394,1771,2022-04-04,18:02:00,114,1,0,14.99
902395,1117,2022-04-04,18:03:00,105,3,0,44.97
902395,1117,2022-04-04,18:03:00,111,2,0,13.98
902395,1117,2022-04-04,18:03:00,137,2,5,8.55
902396,1082,2022-04-04,18:04:00,107,2,0,23.0
902396,1082,2022-04-04,18:04:00,111,2,0,13.98
902396,1082,2022-04-04,18:04:00,120,1,0,4.99
902397,1895,2022-04-04,18:08:00,117,1,0,6.99
902398,1324,2022-04-04,18:08:00,104,3,0,37.5
902398,1324,2022-04-04,18:08:00,113,2,0,17.98
902398,1324,2022-04-04,18:08:00,137,1,0,4.5
902399,1971,2022-04-04,18:14:00,135,1,5,14.24
902399,1971,2022-04-04,18:14:00,111,1,0,6.99
902399,1971,2022-04-04,18:14:00,118,2,0,15.0
902400,1022,2022-04-04,18:15:00,139,2,15,6.78
902401,1509,2022-04-04,18:16:00,101,2,0,23.98
902401,1509,2022-04-04,18:16:00,114,2,0,29.98
902401,1509,2022-04-04,18:16:00,139,3,0,11.97
902402,1551,2022-04-04,18:17:00,140,3,0,8.97
902403,1518,2022-04-04,18:18:00,118,2,0,15.0
902404,1287,2022-04-04,18:18:00,132,3,0,41.97
902404,1287,2022-04-04,18:18:00,113,3,0,26.97
902404,1287,2022-04-04,18:18:00,138,1,0,4.99
902405,1391,2022-04-04,18:19:00,103,2,0,25.98
902405,1391,2022-04-04,18:19:00,114,3,0,44.97
902405,1391,2022-04-04,18:19:00,137,3,0,13.5
902406,1079,2022-04-04,18:19:00,140,3,0,8.97
902407,1645,2022-04-04,18:22:00,106,3,0,32.97
902407,1645,2022-04-04,18:22:00,110,3,0,17.97
902407,1645,2022-04-04,18:22:00,118,2,15,12.75
902408,1945,2022-04-04,18:22:00,109,2,0,7.98
902409,1960,2022-04-04,18:27:00,114,1,0,14.99
902410,1662,2022-04-04,18:29:00,131,1,0,12.99
902410,1662,2022-04-04,18:29:00,139,3,0,11.97
902411,1206,2022-04-04,18:29:00,114,1,0,14.99
902412,1849,2022-04-04,18:30:00,131,3,10,35.07
902412,1849,2022-04-04,18:30:00,112,3,0,35.97
902412,1849,2022-04-04,18:30:00,140,1,5,2.84
902413,1640,2022-04-04,18:30:00,105,2,0,29.98
902413,1640,2022-04-04,18:30:00,109,3,0,11.97
902413,1640,2022-04-04,18:30:00,141,1,0,2.99
902414,1124,2022-04-04,18:33:00,117,2,0,13.98
902415,1829,2022-04-04,18:33:00,117,3,0,20.97
902416,1197,2022-04-04,18:33:00,131,3,0,38.97
902416,1197,2022-04-04,18:33:00,111,1,10,6.29
902416,1197,2022-04-04,18:33:00,141,1,0,2.99
902417,1247,2022-04-04,18:34:00,102,2,10,24.3
902417,1247,2022-04-04,18:34:00,112,3,0,35.97
902417,1247,2022-04-04,18:34:00,118,3,0,22.5
902418,1673,2022-04-04,18:36:00,105,3,10,40.47
902418,1673,2022-04-04,18:36:00,111,3,0,20.97
902418,1673,2022-04-04,18:36:00,119,1,0,4.99
902419,1910,2022-04-04,18:36:00,112,2,15,20.38
902420,1518,2022-04-04,18:37:00,101,2,0,23.98
902420,1518,2022-04-04,18:37:00,141,1,0,2.99
902421,1416,2022-04-04,18:39:00,118,3,0,22.5
902422,1785,2022-04-04,18:41:00,113,2,0,17.98
902423,1065,2022-04-04,18:43:00,133,2,0,29.0
902423,1065,2022-04-04,18:43:00,114,1,0,14.99
902423,1065,2022-04-04,18:43:00,140,3,0,8.97
902424,1661,2022-04-04,18:49:00,134,3,5,38.48
902424,1661,2022-04-04,18:49:00,141,3,0,8.97
902425,1237,2022-04-04,18:49:00,135,1,0,14.99
902425,1237,2022-04-04,18:49:00,111,2,0,13.98
902425,1237,2022-04-04,18:49:00,121,3,0,8.97
902426,1953,2022-04-04,18:49:00,112,3,0,35.97
902427,1734,2022-04-04,18:50:00,112,2,0,23.98
902428,1739,2022-04-04,18:51:00,131,3,0,38.97
902428,1739,2022-04-04,18:51:00,109,3,0,11.97
902428,1739,2022-04-04,18:51:00,122,3,0,8.97
902429,1584,2022-04-04,18:52:00,133,3,15,36.98
902429,1584,2022-04-04,18:52:00,112,1,0,11.99
902429,1584,2022-04-04,18:52:00,117,2,0,13.98
902430,1720,2022-04-04,18:54:00,131,2,0,25.98
902430,1720,2022-04-04,18:54:00,110,1,10,5.39
902430,1720,2022-04-04,18:54:00,138,3,0,14.97
902431,1223,2022-04-04,18:55:00,118,3,0,22.5
902432,1686,2022-04-04,18:59:00,104,1,0,12.5
902432,1686,2022-04-04,18:59:00,109,3,0,11.97
902432,1686,2022-04-04,18:59:00,139,2,5,7.58
902433,1339,2022-04-04,19:04:00,109,3,0,11.97
902434,1558,2022-04-04,19:08:00,108,3,0,38.97
902434,1558,2022-04-04,19:08:00,112,2,0,23.98
902434,1558,2022-04-04,19:08:00,141,3,0,8.97
902435,1506,2022-04-04,19:16:00,112,2,0,23.98
902436,1416,2022-04-04,19:17:00,104,1,0,12.5
902436,1416,2022-04-04,19:17:00,137,2,0,9.0
902437,1086,2022-04-04,19:17:00,114,2,0,29.98
902438,1726,2022-04-04,19:17:00,103,2,0,25.98
902438,1726,2022-04-04,19:17:00,119,1,5,4.74
902439,1432,2022-04-04,19:20:00,133,3,10,39.15
902439,1432,2022-04-04,19:20:00,109,1,0,3.99
902439,1432,2022-04-04,19:20:00,138,2,0,9.98
902440,1974,2022-04-04,19:21:00,131,3,0,38.97
902440,1974,2022-04-04,19:21:00,110,2,0,11.98
902440,1974,2022-04-04,19:21:00,140,2,0,5.98
902441,1868,2022-04-04,19:23:00,119,1,0,4.99
902442,1632,2022-04-04,19:23:00,102,2,0,27.0
902442,1632,2022-04-04,19:23:00,109,2,0,7.98
902442,1632,2022-04-04,19:23:00,139,2,5,7.58
902443,1896,2022-04-04,19:25:00,134,1,0,13.5
902443,1896,2022-04-04,19:25:00,111,2,0,13.98
902443,1896,2022-04-04,19:25:00,137,1,0,4.5
902444,1118,2022-04-04,19:26:00,110,3,0,17.97
902445,1043,2022-04-04,19:28:00,107,1,0,11.5
902445,1043,2022-04-04,19:28:00,111,2,0,13.98
902445,1043,2022-04-04,19:28:00,139,2,0,7.98
902446,1141,2022-04-04,19:28:00,103,1,15,11.04
902446,1141,2022-04-04,19:28:00,109,2,0,7.98
902446,1141,2022-04-04,19:28:00,141,1,10,2.69
902447,1300,2022-04-04,19:28:00,104,2,0,25.0
902447,1300,2022-04-04,19:28:00,112,1,0,11.99
902447,1300,2022-04-04,19:28:00,119,1,0,4.99
902448,1419,2022-04-04,19:34:00,135,3,0,44.97
902448,1419,2022-04-04,19:34:00,112,1,0,11.99
902448,1419,2022-04-04,19:34:00,122,1,0,2.99
902449,1891,2022-04-04,19:34:00,103,2,0,25.98
902449,1891,2022-04-04,19:34:00,120,3,0,14.97
902450,1983,2022-04-04,19:35:00,132,2,0,27.98
902450,1983,2022-04-04,19:35:00,121,3,0,8.97
902451,1034,2022-04-04,19:35:00,106,2,0,21.98
902451,1034,2022-04-04,19:35:00,109,3,0,11.97
902451,1034,2022-04-04,19:35:00,137,1,0,4.5
902452,1975,2022-04-04,19:37:00,133,2,0,29.0
902452,1975,2022-04-04,19:37:00,122,1,0,2.99
902453,1155,2022-04-04,19:40:00,101,3,0,35.97
902453,1155,2022-04-04,19:40:00,117,1,0,6.99
902454,1973,2022-04-04,19:42:00,132,3,0,41.97
902454,1973,2022-04-04,19:42:00,114,3,0,44.97
902454,1973,2022-04-04,19:42:00,138,3,0,14.97
902455,1276,2022-04-04,19:47:00,141,2,5,5.68
902456,1010,2022-04-04,19:47:00,108,3,0,38.97
902456,1010,2022-04-04,19:47:00,110,2,0,11.98
902456,1010,2022-04-04,19:47:00,120,1,10,4.49
902457,1569,2022-04-04,19:49:00,122,2,0,5.98
902458,1385,2022-04-04,19:50:00,136,1,0,3.5
902459,1141,2022-04-04,19:53:00,135,2,0,29.98
902459,1141,2022-04-04,19:53:00,114,2,0,29.98
902459,1141,2022-04-04,19:53:00,136,2,0,7.0
902460,1786,2022-04-04,19:57:00,132,3,10,37.77
902460,1786,2022-04-04,19:57:00,114,3,0,44.97
902460,1786,2022-04-04,19:57:00,139,1,0,3.99
902461,1235,2022-04-04,19:58:00,113,2,0,17.98
902462,1770,2022-04-04,20:03:00,109,1,0,3.99
902463,1149,2022-04-04,20:03:00,131,3,0,38.97
902463,1149,2022-04-04,20:03:00,113,3,0,26.97
902463,1149,2022-04-04,20:03:00,140,1,0,2.99
902464,1083,2022-04-04,20:08:00,121,3,10,8.07
902465,1816,2022-04-04,20:10:00,107,1,15,9.78
902465,1816,2022-04-04,20:10:00,109,2,0,7.98
902465,1816,2022-04-04,20:10:00,118,3,0,22.5
902466,1220,2022-04-04,20:11:00,122,1,0,2.99
902467,1893,2022-04-04,20:13:00,107,3,0,34.5
902467,1893,2022-04-04,20:13:00,139,3,0,11.97
902468,1956,2022-04-04,20:14:00,109,3,5,11.37
902469,1974,2022-04-04,20:15:00,108,1,0,12.99
902469,1974,2022-04-04,20:15:00,114,1,0,14.99
902469,1974,2022-04-04,20:15:00,141,2,10,5.38
902470,1191,2022-04-04,20:19:00,107,1,0,11.5
902470,1191,2022-04-04,20:19:00,111,1,0,6.99
902470,1191,2022-04-04,20:19:00,117,1,0,6.99
902471,1814,2022-04-04,20:26:00,102,3,5,38.48
902471,1814,2022-04-04,20:26:00,141,1,0,2.99
902472,1550,2022-04-04,20:37:00,133,2,0,29.0
